K,s,c_exponent,c_max,firing_threshold,idio_std,mse_u,mse_v,mse_combined,mse_du,mse_dv,mse_d_combined
4.018308006381824,0.014688562334301925,2.9243051075441207,0.2236573786045376,0.3671775338424175,0.1371343892214902,0.0020197359211996243,0.0059196439880135196,0.0034280574588544358,8.600400732409859e-05,8.777619689441866e-05,5.336102049319279e-05
8.616673253536664,0.04653220490764423,4.381782569162169,0.5998633775584774,0.013707247027180465,0.06673857805920705,0.0005018334733802508,0.003893684045677023,0.0013809982745630266,6.31204685309243e-05,4.231710489997286e-05,2.5841855535642837e-05
2.962531910678527,0.04585214505432412,4.555577599980332,1.588645842681008,0.4278701264752269,0.11115090806801614,0.0026353022837215293,0.021890546266312545,0.009507182398625715,7.149940335011714e-05,0.00013761842549626916,4.9876632940300365e-05
4.071143774672544,0.04110320702496677,3.448703544303523,1.4640623165583102,0.3810377386050852,0.04526525955044349,0.0005834261829372567,0.012010298490906929,0.003907841238817566,4.670222781747079e-05,7.782991457835951e-05,3.051940868498061e-05
7.120897569781978,0.037056641472125805,1.0188719525435543,0.5490915179658307,0.24033405536173766,0.04801837065804808,0.00045426591638991185,0.0032411463621045745,0.0011286474787815806,5.093688467123216e-05,3.416557253168956e-05,2.0763209111216482e-05
1.5476244367367251,0.0492925097250834,1.7193477677727442,1.8235418577784346,0.4412745914128594,0.009798182457596727,0.00033446369485091667,0.1015345762123183,0.02577252632097812,4.070592075920842e-05,0.0004154092677536394,0.00011454579745656039
8.719314217371114,0.042990381037078335,1.6489969087391754,0.5653443918939722,0.1431096379217165,0.14358999347576956,0.0007885887761494313,0.006223250026521902,0.0024110031772510217,0.00014828274118779995,8.398943079350734e-05,6.531533132224324e-05
6.091237817805436,0.030435177684649366,3.5801915230543013,0.6823777562429381,0.43934980258116474,0.1362102863268279,0.0011819446986849234,0.006353815909963124,0.0028916078087642535,0.00010179144052508841,8.331651580826183e-05,5.446137433024231e-05
5.846393104451971,0.04460210158071474,2.796163742520655,1.120827964163809,0.4751628036510965,0.13390366659385441,0.001348788172018988,0.009807750187691292,0.004191838142996244,0.00010616186910645934,9.338802422488728e-05,5.30810829473263e-05
6.405072017228322,0.01578616737129366,3.9597594115740966,1.8978245793785742,0.322070488486273,0.02537650578601241,0.0003598915924002237,0.00045846801503048447,0.00014079739998408623,5.023385969404174e-05,3.586874907793243e-05,2.540086317114261e-05
