K,c_exponent,idio_std,mse_d_combined,mse_bc,mse_flow,mse_path
12.673739677729083,9.121617798029119,0.006539861486474399,0.0038251749242967236,0.1963960837410974,0.015176392846428776,5712.310004501496
8.242627030086783,3.441228252154324,0.053263291140616946,0.0003364549384728315,0.01999956106967638,0.0013973411256452772,518.7310199505648
8.3499473693325,3.7433247734764405,0.0072927046044011495,0.0010997595219429893,0.23919196330824416,0.004567691284760074,2830.391651477973
6.654418413129208,4.301099850900377,0.01842091700014711,0.000794557650139289,0.13765370461062792,0.00335335714821929,1837.891846836093
12.471991179376332,5.257046945120745,0.05965459576273799,0.0006348211089370562,0.014125487098879856,0.0025459953521980512,812.2617440825176
4.3652656681208,7.473862780619876,0.027255012293984856,0.0005576168552682221,0.10664819600758176,0.0024294341120138694,1368.1075835141837
5.771841312255736,6.568215944411707,0.04713857861238223,0.000395617333633173,0.045707469663800786,0.001728725951754981,778.3353258393547
9.779940140352364,8.509259142353127,0.019554587996253623,0.0013836140920279291,0.16587673087915625,0.005685746904412192,2698.035852772617
3.6030979375714707,6.835943068956262,0.028755277287315768,0.0004590687358332634,0.09523675433799064,0.002033911953312219,1179.8773064492927
14.474243077724486,1.322044812136014,0.04327808514039721,0.0003760982882090293,0.006508041380205776,0.0014980607047454142,468.2966930055198
1.0405817319086916,6.406816279967663,0.0035099762161849954,0.000673857689396906,0.14807171878524755,0.0029989234278523015,1799.1708947197155
8.412757890712268,5.402609402391432,0.042770264656014086,0.0007551723688152044,0.05238425780832862,0.0031660489809349664,1245.0063300947133
15.06518167657067,2.7613572942387394,0.0019490491988059062,0.0046310942334405825,0.24954171049678783,0.018668867816174713,7091.518867887979
8.214346967535164,4.0345200525373635,0.04738698760442498,0.0005002290535699212,0.032511381873964997,0.002093083769689917,803.6848502450569
12.102749794553365,4.157880229447651,0.04357057999548256,0.0021009053773412847,0.03599090114352686,0.008646659776623282,2774.4910006940586
12.977528538008706,2.363452926964114,0.02928859662786951,0.0012816344102576543,0.05910934634223935,0.005243820416726319,1910.5607388342444
11.961520492510356,6.343587696249484,0.023664139956714222,0.0015564573354797393,0.10996973856587317,0.006163477366437182,2492.372045957377
15.400460592974838,0.7900918822825254,0.03691750395686001,7.186887318050473e-05,0.0018241963790290895,0.00027692004979275146,80.6089306488207
9.168922116125685,5.464334824316291,0.012798112975916216,0.001151663272323825,0.20252082062318835,0.004759096439507924,2654.5070749829542
9.597197861910455,6.266257584258021,0.027558365701945954,0.0011856464491454216,0.1093714781087997,0.004905895419819609,2115.845357127271
2.5934888651244856,2.5360149716873646,0.041112130578965476,0.00012866136621198643,0.030023130557254994,0.0006346504909522878,362.1107591760483
3.3809162208054433,5.906824324092991,0.05540200467446748,0.00015282862653148133,0.030770105358150925,0.0007318029287577548,389.2950347401094
16.67263518999532,5.112081572729752,0.03672548226573687,0.0010133140451795118,0.02275743726335984,0.0038651411750679813,1258.9368783867278
14.49425150381495,7.734708480860071,0.0034633025447114362,0.0037739317479841186,0.2141451633109025,0.0149778542448173,5760.76408380235
